Unnamed: 0,name,latitude,longitude,street_1,street_2,city,state,zip-code,phone,fax,url
1014,Riverton Hospital NICU,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-285-2481,801-285-2301,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-nicu/
1015,Riverton Hospital Outpatient Nutrition Services,40.5221658,-111.9827766,3741 W 12600 S Bldg 2 Ste 220,,Riverton,UT,84065,801-507-3253,801-442-0196,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-outpatient-nutrition-services/
1016,Riverton Hospital Patient Account Services,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,800-308-1910,801-285-2566,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-patient-account-services/
1017,Riverton Hospital Patient Relations,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-285-2273,801-285-2211,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-patient-relations/
1018,Riverton Hospital Primary Children's Unit,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-285-2400,801-285-2471,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-primary-children-s-unit/
1019,Riverton Hospital Security,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-285-2000,Na,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-security/
1020,Riverton Hospital Surgical Center,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-285-2800,801-285-2813,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-surgical-center/
1021,Riverton Hospital Volunteer Services,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-285-2137,Na,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-volunteer-services/
1022,Riverton Hospital Weigh to Health,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-507-2402,Na,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-hospital-weigh-to-health/
1023,Riverton Hospital Wound Care Clinic,40.5221658,-111.9827766,3741 W 12600 S Ste 220,,Riverton,UT,84065,801-285-2290,Na,https://intermountainhealthcare.org/locations/riverton-hospital/medical-services/wound-care/
1024,Riverton Physical Therapy,40.5207996,-111.9810142,3741 W 12600 S Ste 200,,Riverton,UT,84065,801-285-3400,801-285-3401,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/riverton-physical-therapy/
1025,Riverton Respiratory Outpatient Clinic,40.5221658,-111.9827766,3741 W 12600 S,,Riverton,UT,84065,801-718-7378,801-285-2651,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-patient-tower-entrance/riverton-respiratory-outpatient-clinic/
1026,Riverton Sleep Disorders Center,40.5207996,-111.9810142,3723 W 12600 S Ste 480,,Riverton,UT,84065,801-285-4870,801-285-4871,https://intermountainhealthcare.org/locations/riverton-hospital/medical-services/sleep-services/
1027,Rose Canyon Clinic,40.5078611,-112.0236586,5541 W 13400 S,,Riverton,UT,84096,801-871-4700,801-871-4799,https://intermountainhealthcare.org/locations/rose-canyon-clinic/
1028,Rose Canyon Physical Therapy,40.5078611,-112.0236586,5541 W 13400 S,,Riverton,UT,84096,801-871-4770,801-871-4771,https://intermountainhealthcare.org/locations/rose-canyon-clinic/
1029,Rose Park Clinic,40.7910399,-111.9227384,1105 W 1000 N,,Salt Lake City,UT,84116,801-408-8626,801-364-2436,https://intermountainhealthcare.org/locations/location-details/rose-park-clinic/rose-park-clinic/
1030,Round Valley Clinic,40.685893,-111.467246,750 Round Valley Dr Ste 201,,Park City,UT,84098,435-649-7680,435-776-9353,https://intermountainhealthcare.org/locations/park-city-clinic/
1031,Roy Clinic,41.1553611,-112.0266941,1915 W 5950 S,,Roy,UT,84067,801-387-8100,801-387-8223,https://intermountainhealthcare.org/locations/roy-clinic/
1032,Roy InstaCare,41.1553611,-112.0266941,1915 W 5950 S,,Roy,UT,84067,801-387-8100,801-387-8248,https://intermountainhealthcare.org/locations/roy-clinic/
1033,Salt Lake Clinic,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2600,385-282-2601,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1034,Salt Lake Clinic Allergy and Immunology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2750,385-282-2751,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1035,Salt Lake Clinic Audiology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2000,Na,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1036,Salt Lake Clinic Bryner Pediatrics,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2325,385-282-2326,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1037,Salt Lake Clinic Cardiology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2600,385-282-2601,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1038,Salt Lake Clinic Dermatology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2825,385-282-2826,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1039,Salt Lake Clinic Diabetes and Endocrinology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2550,385-282-2551,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1040,Salt Lake Clinic Draw Station,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2000,385-282-2376,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1041,"Salt Lake Clinic Ear, Nose, and Throat",40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2850,385-282-2851,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1042,Salt Lake Clinic Eye Care,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2850,385-282-2851,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1043,Salt Lake Clinic Family Medicine,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-262-2695,385-282-2696,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1044,Salt Lake Clinic Gastroenterology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2600,Na,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1045,Salt Lake Clinic General Surgery,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2500,385-282-2501,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1046,Salt Lake Clinic Imaging Services,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2205,385-282-2206,https://intermountainhealthcare.org/locations/salt-lake-clinic/medical-services/imaging-services/
1047,Salt Lake Clinic Infusion Services,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2750,385-282-2751,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1048,Salt Lake InstaCare,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2400,385-282-2401,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1049,Salt Lake Clinic Internal Medicine,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2600,385-282-2601,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1050,Salt Lake Clinic Neurology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2750,385-282-2751,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1051,Salt Lake Clinic OB/GYN,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2800,385-282-2801,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1052,Salt Lake Clinic Orthopedics,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2450,385-282-2451,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1053,Salt Lake Clinic Physical Medicine and Rehabilitation,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2450,385-285-2451,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1054,Salt Lake Clinic Physical Therapy,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2575,385-282-2576,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1055,Salt Lake Clinic Plastic Surgery,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2900,385-282-2501,https://intermountainhealthcare.org/services/plastic-surgery/locations/salt-lake-clinic-plastic-surgery/
1056,Salt Lake Clinic Podiatry,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2450,385-282-2451,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1057,Salt Lake Clinic Rheumatology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2750,385-282-2751,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1058,Salt Lake Clinic Spine Surgery,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2150,385-282-2159,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1059,Salt Lake Clinic Urology,40.7617167,-111.8647734,389 S 900 E,,Salt Lake City,UT,84102,385-282-2500,385-282-2501,https://intermountainhealthcare.org/locations/salt-lake-clinic/
1060,Salt Lake WorkMed,40.7223093,-111.9384989,1685 W 2200 S,,Salt Lake City,UT,84119,801-972-8850,801-973-9671,https://intermountainhealthcare.org/locations/location-details/salt-lake-workmed/salt-lake-workmed/
1061,Salt Lake WorkMed Physical Therapy,40.7223093,-111.9384989,1685 W  2200 S,,Salt Lake City,UT,84119,801-975-1027,801-887-5451,https://intermountainhealthcare.org/locations/location-details/salt-lake-workmed/salt-lake-workmed-physical-therapy/
1062,Sanpete Valley Hospital,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-2441,435-462-2609,https://intermountainhealthcare.org/locations/sanpete-valley-hospital/
1063,Sanpete Valley Hospital Behavioral Health,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4414,435-462-2609,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-behavioral-health/
1064,Sanpete Valley Hospital Diabetes Education,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4159,435-462-2609,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-diabetes-education/
1065,Sanpete Valley Hospital Emergency Department,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4149,435-462-2609,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-emergency-department/
1066,Sanpete Valley Hospital Labor and Delivery,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4147,435-462-2609,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-labor-and-delivery/
1067,Sanpete Valley Hospital Medical and Surgical Nursing,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4148,435-462-2609,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-medical-and-surgical-nursing/
1068,Sanpete Valley Hospital Outpatient Lab,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4139,435-462-4179,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-outpatient-lab/
1069,Sanpete Valley Hospital Outpatient Nutrition Services,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4631,435-462-4637,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-outpatient-nutrition-services/
1070,Sanpete Valley Hospital Radiology,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4136,435-462-4609,https://intermountainhealthcare.org/locations/location-details/sanpete-valley-hospital/sanpete-valley-hospital/sanpete-valley-hospital-radiology/
1071,Sanpete Valley Hospital Sleep Studies,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4601,435-462-4417,https://intermountainhealthcare.org/locations/sanpete-valley-hospital/medical-services/sleep-medicine/
1072,Sanpete Valley Hospital Surgery,39.5322279,-111.4612109,1100 S Medical Dr,,Mount Pleasant,UT,84647,435-462-4164,435-462-2609,https://intermountainhealthcare.org/locations/sanpete-valley-hospital/medical-services/surgical-services/
1073,Saratoga Springs Clinic,40.388109,-111.9248871,354 W Crossroads Blvd,,Saratoga Springs,UT,84045,801-341-5200,801-341-5297,https://intermountainhealthcare.org/locations/saratoga-springs-clinic/
1074,Saratoga Springs Clinic Draw Station,40.388109,-111.9248871,354 W Crossroads Blvd,,Saratoga Springs,UT,84045,801-341-5243,801-341-5296,https://intermountainhealthcare.org/locations/saratoga-springs-clinic/
1075,Saratoga Springs InstaCare,40.388109,-111.9248871,354 W Crossroads Blvd,,Saratoga Springs,UT,84045,801-341-5200,801-341-5297,https://intermountainhealthcare.org/locations/saratoga-springs-clinic/medical-services/instacare/
1076,Sevier Valley Clinic,38.7815176,-112.0847553,1000 N Main St Ste A,,Richfield,UT,84701,435-893-0580,435-893-0585,https://intermountainhealthcare.org/locations/sevier-valley-clinic/
1077,Sevier Valley Dialysis Center,38.7808349,-112.0836898,81 E 900 N,,Richfield,UT,84701,435-893-0358,435-893-0357,https://intermountainhealthcare.org/locations/sevier-valley-hospital/medical-services/dialysis/
1078,Sevier Valley Hopsital Infusion & Wound Care,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0640,435-893-0630,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hopsital-infusion-wound-care/
1079,Sevier Valley Hospital,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-4100,435-893-0520,https://intermountainhealthcare.org/locations/sevier-valley-hospital/
1080,Sevier Valley Hospital Emergency Department,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-4176,435-893-4185,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-emergency-department/
1081,Sevier Valley Hospital Gift Shop,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0526,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-gift-shop/
1082,Sevier Valley Hospital Imaging Services,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0872,435-893-0893,https://intermountainhealthcare.org/locations/sevier-valley-hospital/medical-services/imaging-services/
1083,Sevier Valley Hospital Inpatient Pharmacy,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0233,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-inpatient-pharmacy/
1084,Sevier Valley Hospital Labor and Delivery,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-4155,Na,https://intermountainhealthcare.org/locations/sevier-valley-hospital/medical-services/women-newborn-care/women-newborn-services/labor-delivery/
1085,Sevier Valley Hospital Nursing,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0350,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-nursing/
1086,Sevier Valley Hospital Outpatient Lab,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0242,435-896-9306,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-outpatient-lab/
1087,Sevier Valley Hospital Outpatient Nutrition and Diabetes Services,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0569,435-893-0630,https://intermountainhealthcare.org/locations/sevier-valley-hospital/medical-services/nutrition/
1088,Sevier Valley Hospital Respiratory Care,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0254,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-respiratory-care/
1089,Sevier Valley Hospital Security,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-0546,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-security/
1090,Sevier Valley Hospital Surgical Services,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-4100,435-893-0315,https://intermountainhealthcare.org/locations/sevier-valley-hospital/medical-services/surgical-services/
1091,Sevier Valley Hospital Weigh to Health,38.7815176,-112.0847553,1000 W Main St,,Richfield,UT,84701,801-507-2400,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-weigh-to-health/
1092,Sevier Valley Hospital Surgical Services,38.7815176,-112.0847553,1000 N Main St,,Richfield,UT,84701,435-893-4100,435-893-0315,https://intermountainhealthcare.org/locations/sevier-valley-hospital/medical-services/surgical-services/
1093,Sevier Valley Hospital Weigh to Health,38.7815176,-112.0847553,1000 W Main St,,Richfield,UT,84701,801-507-2400,Na,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-hospital-weigh-to-health/
1094,Sevier Valley Orthopedics - Beaver,38.290107,-112.6431463,1059 N 100 W,,Beaver,UT,84713,435-893-0800,435-893-0850,https://intermountainhealthcare.org/locations/location-details/sevier-valley-orthopedics-beaver/sevier-valley-orthopedics-beaver/
1095,Sevier Valley Orthopedics - Gunnison,39.156422,-111.816469,65 E 100 N,,Gunnison,UT,84634,435-893-0800,435-893-0850,https://intermountainhealthcare.org/locations/location-details/sevier-valley-orthopedics-gunnison/sevier-valley-orthopedics-gunnison/
1096,Sevier Valley Orthopedics - Richfield,38.7815176,-112.0847553,1000 N Main St Ste B,,Richfield,UT,84701,435-893-0800,435-893-0805,https://intermountainhealthcare.org/locations/location-details/sevier-valley-hospital/sevier-valley-hospital/sevier-valley-orthopedics-richfield/
1097,Sevier Valley Orthopedics - Wayne,38.3385511,-111.5498129,130 S 300 W,,Bicknell,UT,84715,435-893-0800,435-893-0850,https://intermountainhealthcare.org/locations/location-details/sevier-valley-orthopedics-wayne/sevier-valley-orthopedics-wayne/
1098,Sevier Valley Specialty Clinic,38.7815176,-112.0847553,1000 N Main St Ste B,,Richfield,UT,84701,435-893-0800,435-893-0805,https://intermountainhealthcare.org/locations/sevier-valley-specialty-clinic/
1099,Sleep Disorders Center,40.6448038,-111.8861009,5770 S 250 E Ste 340,,Murray,UT,84107,801-314-2400,801-314-2385,https://intermountainhealthcare.org/locations/intermountain-medical-center/medical-services/sleep-services/
1100,Sleep Medicine Clinic - Logan,41.7570516,-111.8212022,550 E 1440 N Ste 5,,Logan,UT,84341,435-716-1860,435-716-1932,https://intermountainhealthcare.org/locations/location-details/logan-regional-hospital/budge-clinic/sleep-medicine-clinic-logan/
1101,Sleep Medicine Clinic - Logan,41.7797596,-111.819134,550 E 1440 N Ste 5,,Logan,UT,84341,435-716-1860,435-716-1932,https://intermountainhealthcare.org/locations/location-details/intermountain-sleep-medicine-building/sleep-medicine-clinic-logan/
1102,Snowbird Clinic,40.579775,-111.6612837,9385 S Snowbird Center Dr,,Snowbird,UT,84092,877-359-3948,877-359-3949,https://intermountainhealthcare.org/locations/location-details/snowbird-clinic/snowbird-clinic/
1103,South Cache Valley Clinic,41.704762,-111.8334425,190 S Hwy 165,,Providence,UT,84332,435-755-3300,435-755-3332,https://intermountainhealthcare.org/locations/south-cache-valley-clinic/
1104,South Jordan WorkMed,40.5603164,-111.9213521,1091 W South Jordan Pkwy Ste 500,,South Jordan,UT,84095,385-887-7200,385-887-7290,https://intermountainhealthcare.org/locations/location-details/south-jordan-workmed/south-jordan-workmed/
1105,South Jordan WorkMed Physical Therapy,40.5603164,-111.9213521,1091 W South Jordan Pkwy Ste 500,,South Jordan,UT,84095,385-887-7250,385-887-7295,https://intermountainhealthcare.org/locations/location-details/south-jordan-workmed/south-jordan-workmed-physical-therapy/
1106,South Ogden Clinic,41.1645459,-111.9532589,975 E Chambers St,,South Ogden,UT,84403,801-387-6200,801-387-6234,https://intermountainhealthcare.org/locations/south-ogden-clinic/
1107,South Ogden Clinic Draw Station,41.1645459,-111.9532589,975 S Chambers St,,South Ogden,UT,84403,801-387-6221,801-387-6246,https://intermountainhealthcare.org/locations/south-ogden-clinic/
1108,South Sandy Clinic,40.5447258,-111.8634505,955 E 11400 S,,Sandy,UT,84094,801-571-0030,801-553-3196,https://intermountainhealthcare.org/locations/south-sandy-clinic/
1109,South Sandy Clinic Draw Station,40.5447258,-111.8634505,955 E 11400 S,,Sandy,UT,84094,801-553-3170,801-501-2106,https://intermountainhealthcare.org/locations/south-sandy-clinic/
1110,South Sevier Clinic,38.6226585,-112.1213828,539 S Main St,,Monroe,UT,84754,435-527-8865,435-527-9217,https://intermountainhealthcare.org/locations/south-sevier-clinic/
1111,Southeast Idaho Pediatric & Congenital Cardiology,42.877888,-112.422167,110 Vista Drive,,Pocatello,ID,83201,208-233-1697,Na,https://intermountainhealthcare.org/locations/location-details/primary-children-s-hospital/primary-children-s-hospital-outpatient-services-building/southeast-idaho-pediatric-congenital-cardiology/
1112,Southern Utah Neurosciences Institute,37.0969603,-113.5519393,652 S Medical Center Dr Ste 420,,St George,UT,84790,435-251-6800,435-251-6801,https://intermountainhealthcare.org/locations/southern-utah-neurosciences-institute/
1113,Southern Utah Orthopedics and Sports Medicine,37.701278,-113.06489,166 W 1325 N Ste 150,,Cedar City,UT,84721,435-586-6962,435-867-1663,https://intermountainhealthcare.org/locations/southern-utah-orthopedics-sports-medicine/
1114,Southern Utah Plastic Surgery,37.0969603,-113.5519393,652 S Medical Center Dr Ste 300,,St George,UT,84790,435-251-3670,435-251-3671,https://intermountainhealthcare.org/locations/southern-utah-plastic-surgery/
1115,Southridge Clinic,40.5207996,-111.9810142,3723 W 12600 S,,Riverton,UT,84065,801-285-4200,801-285-4601,https://intermountainhealthcare.org/locations/southridge-clinic/
1116,Southern Utah Plastic Surgery,37.0969603,-113.5519393,652 S Medical Center Dr Ste 300,,St George,UT,84790,435-251-3670,435-251-3671,https://intermountainhealthcare.org/locations/southern-utah-plastic-surgery/
1117,Southridge Clinic,40.5207996,-111.9810142,3723 W 12600 S,,Riverton,UT,84065,801-285-4200,801-285-4601,https://intermountainhealthcare.org/locations/southridge-clinic/
1118,Southridge Clinic Allergy,40.5207996,-111.9810142,3723 W 12600 S Ste 420,,Riverton,UT,84065,801-285-4220,801-285-4201,https://intermountainhealthcare.org/locations/southridge-clinic/
1119,Southridge Clinic Audiology,40.5207996,-111.9810142,3723 W 12600 S Ste 270 C,,Riverton,UT,84065,801-285-4613,801-285-4601,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-clinic-audiology/
1120,Southridge Clinic - Dentistry,40.5207996,-111.9810142,3723 W 12600 S Ste 430,,Riverton,UT,84065,801-285-4280,801-285-4201,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-clinic-dentistry/
1121,Southridge Clinic Dermatology,40.5207996,-111.9810142,3723 W 12600 S Ste 270 B,,Riverton,UT,84065,801-285-4610,801-285-4602,https://intermountainhealthcare.org/locations/southridge-clinic/
1122,Southridge Clinic ENT,40.5207996,-111.9810142,3723 W 12600 S Ste 270 C,,Riverton,UT,84065,801-285-4636,801-285-4601,https://intermountainhealthcare.org/locations/southridge-clinic/
1123,Southridge Clinic Eye Care,40.5207996,-111.9810142,3723 W 12600 S Ste 420,,Riverton,UT,84065,801-285-4220,801-285-4201,https://intermountainhealthcare.org/locations/southridge-clinic/medical-services/eye-care/
1124,Southridge Clinic Gastroenterology,40.5207996,-111.9810142,3723 W 12600 S Ste 270 A,,Riverton,UT,84065,801-285-4622,801-285-4601,https://intermountainhealthcare.org/locations/southridge-clinic/
1125,Southridge Clinic General Surgery,40.5207996,-111.9810142,3723 W 12600 S Ste 270 A,,Riverton,UT,84065,801-285-4620,801-285-4602,https://intermountainhealthcare.org/locations/southridge-clinic/
1126,Southridge Clinic Geriatrics,40.5207996,-111.9810142,3723 W 12600 S Ste 430,,Riverton,UT,84065,801-285-4200,801-285-4201,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-clinic-geriatrics/
1127,Southridge Clinic Internal Medicine,40.5207996,-111.9810142,3723 W 12600 S Ste 430,,Riverton,UT,84065,801-285-4200,801-285-4201,https://intermountainhealthcare.org/locations/southridge-clinic/medical-services/internal-medicine/
1128,Southridge Clinic Podiatry,40.5207996,-111.9810142,3723 W 12600 S Ste 420,,Riverton,UT,84065,801-285-4650,801-285-4201,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-clinic-podiatry/
1129,Southridge Clinic Urology,40.5207996,-111.9810142,3723 W 12600 S Ste 270 C,,Riverton,UT,84065,801-285-4630,801-285-4601,https://intermountainhealthcare.org/locations/southridge-clinic/medical-services/urology/
1130,Southridge InstaCare,40.5207996,-111.9810142,3723 W 12600 S Ste 150,,Riverton,UT,84065,801-285-4560,801-285-4565,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-instacare/
1131,Southridge KidsCare,40.5207996,-111.9810142,3723 W 12600 S Ste 150,,Riverton,UT,84065,801-285-4561,801-285-4565,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-kidscare/
1132,Southridge Clinic Pediatrics,40.5207996,-111.9810142,3723 W 12600 S Ste 330,,Riverton,UT,84065,801-285-4543,801-285-4540,https://intermountainhealthcare.org/locations/location-details/riverton-hospital/riverton-hospital-medical-office-building/southridge-pediatrics/
1133,Southwest Cardiology,37.0976086999999,-113.5537976,1380 E Medical Center Dr,,St George,UT,84790,435-251-2500,435-251-2525,https://intermountainhealthcare.org/locations/southwest-cardiology/
1134,Southwest Neurology Associates,37.0969603,-113.5519393,652 S Medical Center Dr Ste 320,,St George,UT,84790,435-251-3950,435-251-3951,https://intermountainhealthcare.org/locations/southwest-neurology-associates/
1135,Southwest Orthopedics and Sports Medicine,37.0969603,-113.5519393,652 S Medical Center Dr Ste 120 and Ste 400,,St George,UT,84790,435-251-3600,435-251-3601,https://intermountainhealthcare.org/locations/southwest-orthopedics-and-sports-medicine/
1136,Southwest Rheumatology Associates,37.098809,-113.575562,544 S 400 E,,St George,UT,84770,435-688-6262,435-688-6263,https://intermountainhealthcare.org/locations/southwest-rheumatology-clinic/
1137,Spanish Fork Dermatology,40.1335888,-111.6381703,819 E Market Place Dr,,Spanish Fork,UT,84660,801-357-7280,Na,https://intermountainhealthcare.org/locations/location-details/spanish-fork-hospital/intermountain-spanish-fork-clinic/spanish-fork-dermatology/
